themovie that is what i get for writing up my halloween interview w danielle harris darn i was too late for the contest,0
i am sitting at the computer eating grapes its hailing outside o i miss summer,0
flu or allergy does not matter just try to squeeze my sunday,0
hey there hope you are all right just watching f warm up for gp spain,1
bout to watch notorious because that is how i am feelin now wish i could eat something but i cannot surgery tomorrow no food til saturday,0
probably e i cannot think of anything else and i am unfortunately not a singtel customer,0
makes me wish i had dogs instead of cats,0
except the fact that its been raining since wednesday and not supposed to stop till monday ew,0
you are one of my favorite musiciansartists ever please keep up the great work john,1
panera is not being nice to my iphone,0
my monitor will not turn on this can only be the work of my mother,0
n wilson cmon i like the superpower explanation better lol,1
not a problem glad to,1
i have added a new icon to the feedicon database have some fun with it,1
hello i am great how are you,1
woop rehearsing songs yep sounds even enough to me,1
have malware on my work pc i miss having an it dept,0
getting ready for my graduation party id much rather be at hello marquee or dane cook,0
lol i do not know but you do not need the plant ill give you a hug instead hugs,1
i miss daddy and mommy,0
enjoying gears of war on my pc this game is really god,1
have a huge headache do not have asprin here at work,0
am i the only one experiencing problems logging into digital point forums,0
i love bank holidays,1
yeah i am kind of glad i did stay home,1
morning alex hope you will be tweeting lots today as we do miss you when you are not on here,0
i just went to find that unity girl on bebo i cannot find her i fail at bebo stalking,0
hello and thank you for all of the followfridays people i always forget sorry,0
i am listening to the music of super juniors of korea i so like the way they sing and dance i hope someday i can meet them,1
how sweet,1
where can i get nice food for mam down the bay that a is likely to have room for tonight and b is not the mingin burger kitchen,1
where is the love by the black eyed peas so many memories watching the hulk,1
ozzy back from the vet not feeling well he looks so sad possible uti results tomorrow,0
had so much fun with jï½ and family happy birthday my beautiful aunt s,1
dude that is effed up lol chris browning you we live so far apart and i am afraid to fly,0
katie is my malamute dog as for my weight well i am about ft tall and kg which is quite good,1
fudge i burned my finger with oil it hurts,0
i jus love doin night shifts will be done in an hour,1
that is not really fair i mean you just up and leave like that and you do not even give us a party so when you coming back or,0
my puppy is sick,0
star trek is awesome kirk is hot spock is cool its fun cool and sexy definitely worth seeing i saw it at the cinerama,1
by the way short notice i know but were rsvping no for your party thanks so much for the invitation though i am out for nite too,1
going to see star trak expecting noting but amazing,1
eating my titos home made ice cream yum,1
i do not like the possibility of the left side of my brain hurting because of the thing called a vp shunt and possible death,0
i have started saving my tumblr drafts because that happened to me this week and i was so sad,0
it is you have dissappointed me that past few days,0
new forest hoping the walk would lose me some pounds,1
me knows what to be tested on all the exam subjects except for english davis,0
i have assignment due by midnight in professional writing class i really wish i was already done with it love writing thought id like it,1
tfarp takes a moment to translate then nods you are quite welcome also dear its probably best if you stay here again,1
i am scared to set the pw on my bb because i might forget it end up losing all my data but yet i have financial info on it catch,0
i will not leave you alone until you accept my appology,1
i feel like a princess i love lingerie parties,1
happy mothers day to all moms out there,1
aww that is wikid i need to book myne again son miss you to lovely i am off ned some brekkie speak soon dudde,1
